stem,content,style,params,raw_path,fin_path,content_path,edge_iou_raw,edge_iou_fin,delta_edge_iou,edge_density_raw,edge_density_fin,delta_edge_density,color_raw,color_fin,delta_color,lpips_raw_fin
portrait2__Matisse__sw17k_tv0.0022_edge0.04_fp1_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.04_fp1_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.04_fp1_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.04_fp1_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11333824942459386,0.06100575369212554,-0.05233249573246832,0.046641031901041664,0.048772176106770836,0.0021311442057291713,29.308516044628405,34.159002659230985,4.8504866146025805,0.6046181917190552
portrait2__Matisse__sw17k_tv0.0022_edge0.04_fp1_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.04_fp1_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.04_fp1_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.04_fp1_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11298055178652193,0.06617527505284267,-0.04680527673367926,0.04561191134982639,0.06222703721788195,0.01661512586805556,42.24026116384789,43.343129888122846,1.1028687242749555,0.5898774862289429
portrait2__Matisse__sw17k_tv0.0022_edge0.04_fp1_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.04_fp1_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.04_fp1_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.04_fp1_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.10989904465072159,0.06292672240680565,-0.04697232224391594,0.04548814561631945,0.06088595920138889,0.01539781358506944,51.50596577532674,48.003976730487615,-3.501989044839128,0.5573211908340454
portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.95_cpm0.3_layers345,portrait2,Matisse,sw17k_tv0.0022_edge0.08_fp0.95_cpm0.3_layers345,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.95_cpm0.3_layers345_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.95_cpm0.3_layers345_final.jpg,data\content\portrait2.jpg,0.04036023821073117,0.044121630161968906,0.0037613919512377372,0.2639804416232639,0.15824381510416666,-0.10573662651909724,39.97811390318058,38.94050443927167,-1.0376094639089075,0.5402160286903381
portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.95_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.08_fp0.95_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.95_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.95_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11260402413584263,0.061929501376441126,-0.0506745227594015,0.0462646484375,0.049153645833333336,0.0028889973958333356,29.298702068521752,34.13631586772941,4.837613799207656,0.6030201315879822
portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.95_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.08_fp0.95_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.95_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.95_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.1127874051421452,0.06480117820324006,-0.04798622693890514,0.0454559326171875,0.06268480088975695,0.017228868272569448,42.22474383948118,43.322390095960884,1.097646256479706,0.5900450348854065
portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.95_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.08_fp0.95_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.95_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.95_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.11178598239268409,0.06476197489046795,-0.047024007502216136,0.04503038194444445,0.060233222113715276,0.015202840169270829,51.54371801342592,48.008068969494225,-3.5356490439316914,0.5578358173370361
portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.9_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.08_fp0.9_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.9_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.9_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11164017615630518,0.060802096767483466,-0.05083807938882172,0.046478271484375,0.04863145616319445,0.0021531846788194475,29.299691483140194,34.17723189095771,4.877540407817513,0.6023980975151062
portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.9_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.08_fp0.9_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.9_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.9_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11379028225989728,0.0641402042543994,-0.04965007800549788,0.04526095920138889,0.06233554416232639,0.0170745849609375,42.21384889366185,43.34698724940405,1.1331383557422043,0.5913601517677307
portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.9_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.08_fp0.9_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.9_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp0.9_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.11030778764718034,0.06348623853211009,-0.04682154911507025,0.04418606228298611,0.06043667263454861,0.0162506103515625,51.53970672796173,48.01807543989322,-3.5216312880685123,0.5560266971588135
portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp1_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.08_fp1_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp1_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp1_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11163083565710173,0.06197358843714256,-0.04965724721995917,0.04597812228732639,0.048746744791666664,0.0027686225043402762,29.281086634855157,34.13908721403108,4.858000579175922,0.6048641204833984
portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp1_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.08_fp1_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp1_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp1_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11061356491847027,0.062348700844585506,-0.048264864073884764,0.04542880588107639,0.06261359320746528,0.017184787326388888,42.24339984749527,43.38130801945825,1.1379081719629838,0.5904320478439331
portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp1_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.08_fp1_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp1_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.08_fp1_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.10968800565190638,0.06284333113601406,-0.04684467451589232,0.0447235107421875,0.06057908799913195,0.015855577256944448,51.5301576988777,48.03154538786064,-3.4986123110170624,0.5574116110801697
portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.95_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.12_fp0.95_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.95_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.95_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11198145272019268,0.06146892184635894,-0.05051253087383374,0.04592725965711805,0.04856703016493055,0.0026397705078125,29.288407338216622,34.181312550031244,4.892905211814622,0.601017951965332
portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.95_cpm0.6_layers345,portrait2,Matisse,sw17k_tv0.0022_edge0.12_fp0.95_cpm0.6_layers345,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.95_cpm0.6_layers345_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.95_cpm0.6_layers345_final.jpg,data\content\portrait2.jpg,0.04449497870550502,0.04326738210927395,-0.001227596596231069,0.2316097683376736,0.16456773546006945,-0.06704203287760416,49.23779887763855,45.45865047302486,-3.779148404613686,0.5250400304794312
portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.95_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.12_fp0.95_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.95_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.95_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11198984794579528,0.06259848937673206,-0.04939135856906322,0.04536607530381945,0.06163194444444445,0.016265869140625,42.22420572683214,43.377039983507856,1.1528342566757175,0.5908008813858032
portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.95_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.12_fp0.95_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.95_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.95_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.1099557978150837,0.0633393428750138,-0.0466164549400699,0.044336954752604164,0.06016710069444445,0.015830145941840283,51.52374970300117,48.00464165560996,-3.5191080473912137,0.5565066933631897
portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.9_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.12_fp0.9_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.9_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.9_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11396439875193606,0.06299508830598809,-0.05096931044594798,0.04630703396267361,0.04839748806423611,0.0020904541015625,29.267686820807896,34.19356134719418,4.925874526386288,0.6043964624404907
portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.9_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.12_fp0.9_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.9_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.9_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.1111161606980549,0.06342628616926947,-0.047689874528785425,0.04507276746961805,0.061803181966145836,0.016730414496527783,42.22559396390227,43.38156793602241,1.1559739721201368,0.5901588201522827
portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.9_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.12_fp0.9_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.9_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp0.9_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.11037240118802832,0.0657028053501642,-0.04466959583786412,0.04456922743055555,0.060646904839409724,0.01607767740885417,51.51557113907108,47.99444213797116,-3.521129001099915,0.5576745271682739
portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp1_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.12_fp1_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp1_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp1_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.1133041595235947,0.06044036010561989,-0.052863799417974804,0.045847574869791664,0.04864332411024305,0.002795749240451388,29.287127747543266,34.15090061873676,4.863772871193497,0.6016571521759033
portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp1_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.12_fp1_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp1_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp1_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11116138080803512,0.06445464941099595,-0.04670673139703917,0.045449150933159724,0.06159634060329861,0.016147189670138888,42.2186264795462,43.29507653505128,1.0764500555050773,0.5908300280570984
portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp1_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0022_edge0.12_fp1_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp1_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0022_edge0.12_fp1_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.11139866706364657,0.06519251356639226,-0.04620615349725431,0.044443766276041664,0.0600128173828125,0.015569051106770836,51.519406339015816,48.012980775894015,-3.5064255631218018,0.5560701489448547
portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.95_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.04_fp0.95_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.95_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.95_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11388466015939823,0.06264376152682512,-0.05124089863257311,0.04652574327256945,0.049111260308159724,0.0025855170355902762,29.293343205323875,34.15636127663372,4.863018071309842,0.6038207411766052
portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.95_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.04_fp0.95_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.95_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.95_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11119418201590431,0.06360481217069179,-0.04758936984521252,0.045325385199652776,0.062447441948784724,0.017122056749131948,42.197457868692,43.313651365085995,1.116193496393997,0.5925657749176025
portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.95_cpm0.8_layers345,portrait2,Matisse,sw17k_tv0.0026_edge0.04_fp0.95_cpm0.8_layers345,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.95_cpm0.8_layers345_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.95_cpm0.8_layers345_final.jpg,data\content\portrait2.jpg,0.04446764669275767,0.041058709632805473,-0.0034089370599521968,0.2182685004340278,0.1663631863064236,-0.051905314127604185,54.85331256533702,48.07218039783141,-6.781132167505611,0.5110718011856079
portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.95_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.04_fp0.95_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.95_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.95_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.11049986416734583,0.06580327084751375,-0.044696593319832084,0.04533555772569445,0.06039598253038195,0.0150604248046875,51.53601220981857,48.03183596909906,-3.5041762407195094,0.5577201843261719
portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.9_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.04_fp0.9_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.9_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.9_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11083754868167778,0.059918844878370306,-0.05091870380330747,0.04631381564670139,0.049413045247395836,0.0030992296006944475,29.318736122412275,34.14220302560342,4.823466903191147,0.6055378913879395
portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.9_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.04_fp0.9_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.9_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.9_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.113197303533457,0.06371455304447964,-0.049482750488977365,0.045601738823784724,0.062398274739583336,0.016796535915798612,42.23379262876837,43.39354438389145,1.1597517551230823,0.5918469429016113
portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.9_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.04_fp0.9_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.9_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp0.9_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.1083441065069969,0.0638664610360156,-0.04447764547098129,0.045021904839409724,0.06158108181423611,0.016559176974826388,51.51317120967248,47.997582654025486,-3.5155885556469926,0.5596559643745422
portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp1_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.04_fp1_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp1_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp1_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11354876299749014,0.06146430270807042,-0.05208446028941972,0.046417236328125,0.049158732096354164,0.0027414957682291644,29.30946137370769,34.10342018587709,4.7939588121694,0.6035612225532532
portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp1_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.04_fp1_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp1_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp1_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11261534316696976,0.06447133505256894,-0.048144008114400824,0.04619004991319445,0.06224399142795139,0.01605394151475694,42.23529560091018,43.37366541410207,1.1383698131918933,0.5930911302566528
portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp1_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.04_fp1_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp1_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.04_fp1_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.11206680774569368,0.06313686313686313,-0.048929944608830545,0.0450286865234375,0.06140475802951389,0.016376071506076388,51.53734375013913,47.99284506512378,-3.5444986850153484,0.5596383810043335
portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.95_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.08_fp0.95_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.95_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.95_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11160504858706578,0.0617538167145056,-0.04985123187256019,0.04653591579861111,0.048716227213541664,0.0021803114149305525,29.29188538441064,34.10201452764964,4.810129143238996,0.6028693914413452
portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.95_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.08_fp0.95_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.95_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.95_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11314423055120967,0.06374530753681779,-0.04939892301439189,0.045403374565972224,0.062098185221354164,0.01669481065538194,42.22198848098031,43.37615323822605,1.154164757245745,0.5901634693145752
portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.95_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.08_fp0.95_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.95_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.95_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.10988484779386615,0.06371700960724408,-0.04616783818662207,0.0446929931640625,0.060158623589409724,0.015465630425347224,51.5030836579777,48.00465065833609,-3.498432999641608,0.5605294108390808
portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.9_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.08_fp0.9_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.9_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.9_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.10990386765034653,0.061838842975206615,-0.048065024675139914,0.0463409423828125,0.04930284288194445,0.0029619004991319475,29.27896026876126,34.157127877725905,4.878167608964645,0.6049015522003174
portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.9_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.08_fp0.9_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.9_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.9_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11014129443938013,0.06461942540522064,-0.04552186903415949,0.044759114583333336,0.0625033908420139,0.01774427625868056,42.19408124963649,43.3606740756664,1.1665928260299125,0.5915557742118835
portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.9_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.08_fp0.9_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.9_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp0.9_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.11135913263330524,0.06341159892392438,-0.04794753370938086,0.04489305284288195,0.06068759494357639,0.01579454210069444,51.524612377148486,48.002609226929565,-3.5220031502189215,0.5548813343048096
portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp1_cpm0.3_layers345,portrait2,Matisse,sw17k_tv0.0026_edge0.08_fp1_cpm0.3_layers345,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp1_cpm0.3_layers345_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp1_cpm0.3_layers345_final.jpg,data\content\portrait2.jpg,0.040681034986274164,0.04552964264524668,0.004848607658972513,0.264251708984375,0.1563686794704861,-0.1078830295138889,39.86458859923238,38.8491883381152,-1.015400261117179,0.5364299416542053
portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp1_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.08_fp1_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp1_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp1_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11228188674997186,0.06300757844631412,-0.04927430830365774,0.04592725965711805,0.04849582248263889,0.0025685628255208356,29.290655354521938,34.16846695251961,4.87781159799767,0.6049577593803406
portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp1_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.08_fp1_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp1_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp1_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.1108939690042267,0.06476180187965863,-0.046132167124568066,0.045052422417534724,0.06243557400173611,0.017383151584201388,42.235242524516615,43.33022568310593,1.094983158589315,0.5911779999732971
portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp1_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.08_fp1_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp1_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.08_fp1_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.1088042709497844,0.06248066811011444,-0.04632360283966996,0.04456753200954861,0.06117418077256945,0.016606648763020836,51.52714790395971,47.990892524782396,-3.5362553791773124,0.5553398728370667
portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.95_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.12_fp0.95_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.95_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.95_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11074246771879484,0.062008223237952124,-0.048734244480842716,0.04617479112413195,0.048439873589409724,0.0022650824652777762,29.28585701838046,34.17226113683382,4.886404118453356,0.6035978198051453
